Gene_ID	Total.leaf_rpkm	Mesophyll.cells_rpkm	Bundle.sheath.cells_rpkm
Sobic.003G296900	9.2058628751	3.8136102837	13.446577342
Sobic.003G297000	0	0	0
Sobic.003G297100	0	0	0
Sobic.003G297200	0	2.5123353461	0
Sobic.003G297300	1.4772452325	0.7960742417	1.0678474945
Sobic.003G297400	21.828961569	4.6878630064	8.5387967862
Sobic.003G297500	33.6520842884	7.9553635371	17.3111547201
Sobic.003G297600	0	0	0
Sobic.003G297700	2.9637886253	1.6091378727	1.6603726286
Sobic.003G297800	49.9266567309	3.4477877987	2.8715389897
Sobic.003G297900	211.0269195199	24.3008604791	155.9145501438
Sobic.003G298000	1.7513580465	2.1056553338	1.0703402108
Sobic.003G298100	5.817305496	0.6674568047	16.6171598678
Sobic.003G298200	10.2002851772	1.1565754455	10.653089965
Sobic.003G298300	3.2380826882	20.3909730864	3.2879430643
Sobic.003G298400	61.7237514587	21.9390149719	15.9756428264
Sobic.003G298500	0.1553082713	0.0648630346	0.0696053964
Sobic.003G298600	16.899214243	0	27.2031171948
Sobic.003G298700	0	0	0
Sobic.003G298800	0.5556811578	0	0.0691785565
Sobic.003G298900	2.1537622556	0.1582032522	4.6080439868
Sobic.003G299000	11.0437909026	6.7016834797	12.3386440963
Sobic.003G299100	0	0	0
Sobic.003G299200	0.2880608727	0.8020393757	0.0860679261
Sobic.003G299300	0	0	0
Sobic.003G299400	0	0	0
Sobic.003G299500	10.7222658155	2.0050984392	13.2688052771
Sobic.003G299700	0.0327961347	0	0.2939686262
Sobic.003G299800	0.2243360006	0	0.2513548718
Sobic.003G299901	0.1440549688	0	0.1614048487
Sobic.003G300000	0	0	0
Sobic.003G300100	0	0	0
Sobic.003G300200	0	0	0
Sobic.003G300250	0	0	0
Sobic.003G300300	7.9940323589	0.0457346878	3.8772022717
Sobic.003G300400	1.9991232308	0.6548352633	2.810850179
Sobic.003G300500	0.5021164693	1.0485210361	0.8183142199
Sobic.003G300600	0	0	0
Sobic.003G300701	0	0	0
Sobic.003G300800	0	0.3136371347	0.0841420588
Sobic.003G300900	5.5173825482	1.0258793194	2.2864532974
Sobic.003G301000	1.6805697409	7.2380766608	0.3530580725
Sobic.003G301050	0.1164940389	3.8922109206	0
Sobic.003G301100	0	0	0
Sobic.003G301200	0	0	0
Sobic.003G301300	48.1039676785	5.7628461767	25.5930237063
Sobic.003G301400	4.3465873895	3.5940725583	3.9222179909
Sobic.003G301500	30.3509830916	23.4342554375	18.6701992213
Sobic.003G301600	0	0	0
Sobic.003G301700	0	0.1240929388	0
Sobic.003G301800	2.4856037529	0.7534516661	1.3475652255
Sobic.003G301900	116.584936205	34.8489947039	121.3921299492
Sobic.003G301950	0	0	0.0952561185
Sobic.003G302000	0	0	0
Sobic.003G302100	1.3886070695	0.1775322382	8.1285221099
Sobic.003G302200	20.4152835639	4.0703206453	26.3224407388
Sobic.003G302300	0.0962826414	0	0.6472731329
Sobic.003G302400	0	0	0
Sobic.003G302466	0	0	0
Sobic.003G302532	0	0	0
Sobic.003G302600	0	0	0
Sobic.003G302701	8.4161248534	3.6999106953	9.2643227181
Sobic.003G302800	6.8588469268	1.5689136824	7.7663872606
Sobic.003G302900	10.4292466696	6.7206727223	8.4901282846
Sobic.003G303000	0.3581244589	0.6979807439	0.2675044791
Sobic.003G303100	0.2926169956	1.6585470245	0.0936741663
Sobic.003G303200	0	0	0
Sobic.003G303300	184.7395403036	67.5327340353	150.9579621831
Sobic.003G303400	0.6230943434	0.2891438614	0.4654262606
Sobic.003G303500	0	0	0
Sobic.003G303600	0.618839065	0.8615076611	0.9244954796
Sobic.003G303700	281.9155740383	67.4503276725	166.3267436206
Sobic.003G303800	2.5455823156	0.6404448452	2.817806972
Sobic.003G303900	76.0824785478	148.3828230327	67.088326004
Sobic.003G304000	1.5162789839	1.4072435898	1.6359763965
Sobic.003G304100	0	0.0635741795	0
Sobic.003G304200	6.6773884852	19.6261441108	14.5879638903
Sobic.003G304300	1.8020171636	0.5574781267	2.2433898357
Sobic.003G304400	5.8261392537	0.9079224271	3.5074936456
Sobic.003G304500	0	0	0
Sobic.003G304600	0.2343048321	0.6849864216	0
Sobic.003G304700	69.3727225352	1.4849417365	17.1745072982
Sobic.003G304800	1.5358596649	0.1187846856	1.1472250201
Sobic.003G304900	0.4746053435	0	1.0635329591
Sobic.003G305000	1.748948255	0	2.5849915404
Sobic.003G305100	3.6189419004	0	4.6630254454
Sobic.003G305200	82.4224643895	64.8620188167	92.4818639381
Sobic.003G305250	2.5345106933	11.3993867558	4.3688698322
Sobic.003G305300	1.0191608628	0	2.2838157704
Sobic.003G305400	34.3934781393	98.0582304858	7.2720792596
Sobic.003G305500	0	0	0
Sobic.003G305601	0.0539241725	0	0.1208375244
Sobic.003G305700	245.3995508635	765.3803653085	221.8003810193
Sobic.003G305800	0	0	0
Sobic.003G305900	1.1613411907	1.9704067257	1.6265153907
Sobic.003G306000	0	0	0
Sobic.003G306100	9.1352763246	9.6864164492	11.561367524
Sobic.003G306200	741.9119641108	608.4015982508	2025.7761320455
Sobic.003G306300	14.5035461331	2.6125602149	7.1646880118
Sobic.003G306400	11.5161590702	1.9238460841	4.9031997455
Sobic.003G306500	0	0	0
Sobic.003G306600	1750.934997572	185.1773727103	101.5766153078
Sobic.003G306700	78.1167407135	4.7298144199	3.1280030474
Sobic.003G306800	0.4725248147	1.366238297	1.1403223425
Sobic.003G306900	3.8579132885	1.0821634223	0.6451578612
Sobic.003G307000	5.0495082193	1.5656832493	4.1832450327
Sobic.003G307100	0.0275308178	0	0.0616932205
Sobic.003G307200	0.2563904776	0	0.6383777059
Sobic.003G307300	0	0	0
Sobic.003G307400	0	0	0
Sobic.003G307500	0	0	0
Sobic.003G307600	0	0	0
Sobic.003G307700	0	0	0
Sobic.003G307801	3.2811402937	0.4111011884	0.2941054831
Sobic.003G307900	4.9105796734	0.8405152795	3.6980699153
Sobic.003G308000	4.3770162002	0	1.8015358681
Sobic.003G308100	2.3280483896	2.2570958679	6.272669716
Sobic.003G308200	43.114627858	8.5962372081	87.8801125344
Sobic.003G308300	2.8004858348	39.1954063013	2.7642298221
Sobic.003G308400	4.9493604993	6.9590808844	4.9539424986
Sobic.003G308500	8.2514901732	2.7854276821	10.4965366679
Sobic.003G308700	9.9561262207	11.2904863718	10.3546201487
Sobic.003G308800	9.8932579971	3.7963357491	8.8109909612
Sobic.003G308900	0.3975120897	0.4150429369	0.6235434354
Sobic.003G309050	5.6242508536	2.1174116455	2.1813340493
Sobic.003G309200	28.6304048105	16.6785236796	39.6901758986
Sobic.003G309300	1.8818653736	0.5704427343	1.020249641
Sobic.003G309400	0.0650975002	0.1812490461	0.1945007936
Sobic.003G309500	9.0294124714	0.2066328191	1.496748122
Sobic.003G309600	23.2564220688	0.3367831246	3.9031902972
Sobic.003G309700	0.320942138	0	0.215757711
Sobic.003G309900	0.5064351629	0.0881282787	0.9457164337
Sobic.003G310000	0.0564734724	0	0
Sobic.003G310100	8.3724926687	0.9133152288	3.5003245663
Sobic.003G310200	0	0	0
Sobic.003G310300	4.212765869	2.1283329781	3.5020456225
Sobic.003G310400	0.3670775704	0.036501544	0
Sobic.003G310500	0	0	0
Sobic.003G310600	0.2395204537	0.1250418228	0
Sobic.003G310700	3.5088204494	22.4867056891	2.7113243679
Sobic.003G310800	2.7892226196	0.2841201263	1.8293588158
Sobic.003G310900	32.3369464928	7.6760117579	9.9091450032
Sobic.003G311000	0.5058293793	0.3520914484	0.2833755582
Sobic.003G311100	0	0	0
Sobic.003G311150	1.3553633367	2.3585613051	0.5062007834
Sobic.003G311200	0.744495354	0.3886643277	0.2780539515
Sobic.003G311250	35.2394467548	28.079293011	18.1832649841
Sobic.003G311300	0	0	0
Sobic.003G311400	0.199374522	0.4163344425	0.2978494002
Sobic.003G311500	5.1394269768	0.2734309808	5.4283156935
Sobic.003G311600	11.4820631547	2.8075968225	5.061621569
Sobic.003G311700	0.734580245	4.0905401395	1.3717542944
Sobic.003G311800	0	0	0
Sobic.003G311900	86.2659655027	39.5494812409	92.7873044149
Sobic.003G312000	0.9756850079	0	0.6430563698
Sobic.003G312100	14.2201075107	3.5968710002	5.9784154269
Sobic.003G312200	79.3661544999	94.465316792	41.5445653832
Sobic.003G312300	0	0	0
Sobic.003G312400	7.3384731886	39.1847518458	3.0902655794
Sobic.003G312500	42.8757418465	41.1979415587	20.7477065124
Sobic.003G312550	1.9785942999	1.0685447152	0.6115571904
Sobic.003G312600	1.8407725317	0.1053125048	0.6215674736
Sobic.003G312700	19.3300228378	5.83590485	12.3294703832
Sobic.003G312800	2.1951896987	0.9029093585	1.0434568297
Sobic.003G312900	0.7977801883	1.8741677098	0.6145316904
Sobic.003G313000	10.7515925132	7.8615683462	6.6122781837
Sobic.003G313100	0.0328266854	0.6169389981	0
Sobic.003G313200	0	0	0
Sobic.003G313300	104.9618914073	31.4767911471	198.4105650875
Sobic.003G313400	2.943074674	1.2014222485	6.1487899246
Sobic.003G313500	31.424252906	43.7468093976	37.0982296735
Sobic.003G313600	0.2747715147	0	0.307864804
Sobic.003G313700	16.4507089567	8.0587005935	2.8405511589
Sobic.003G313800	0.0870109796	0	0
Sobic.003G313900	7.559250408	0.2321360023	7.6600793633
Sobic.003G314000	14.9146206182	0	18.7237278522
Sobic.003G314100	49.9850308578	16.3794555314	50.7493210971
Sobic.003G314200	0.0501807715	1.152663923	0
Sobic.003G314300	3.5163825624	1.500166461	1.1014755245
Sobic.003G314400	1.5247837538	2.2406332398	1.1389517627
Sobic.003G314500	0.6306836108	2.6339906118	3.533213522
Sobic.003G314533	0.229572943	0.7190923067	0.5144450959
Sobic.003G314566	0	0	0
Sobic.003G314600	0	0	0
Sobic.003G314700	8.0389761178	0.4848234727	4.7474692376
Sobic.003G314800	14.6467764839	234.4883750155	21.0214840933
Sobic.003G314900	0.0664059926	0.739568972	0.148807768
Sobic.003G315000	0.0425340335	0	0
Sobic.003G315166	0.0762139968	0.954901706	0.128089736
Sobic.003G315332	1.585165425	2.2916401885	2.0037844161
Sobic.003G315500	0.2624912235	0.1644404753	0.2941054831
Sobic.003G315600	0	0	0
Sobic.003G315700	0.0598801134	0.0937813671	0.2683681299
Sobic.003G315800	0	0	0
Sobic.003G315900	0	0	0
Sobic.003G316000	0	0	0.0832549523
Sobic.003G316100	0	0	0
Sobic.003G316200	21.7383978041	5.9954582622	24.279962311
Sobic.003G316300	55.0357241964	56.315784498	23.876002129
Sobic.003G316350	0	0	0
Sobic.003G316400	0.1379909809	0	0.2319157774
Sobic.003G316500	20.0533474556	34.7920464177	24.8798964638
Sobic.003G316601	0	0	0
Sobic.003G316700	30.2697811868	83.5788360653	72.5247667909
Sobic.003G316850	67.4191034308	34.6547109196	23.5914148785
Sobic.003G317000	0	0	0.0676090087
Sobic.003G317100	0.707582022	1.1665064103	0.166905833
Sobic.003G317200	0.5699870078	0.2380496974	0.5747722604
Sobic.003G317300	0.3682282837	0.4613612083	0.0825154882
Sobic.003G317400	3.0136356974	5.1183738607	1.3506383503
Sobic.003G317500	41.4894618396	14.9951097615	28.9475898152
Sobic.003G317600	0.1918663163	0	0
Sobic.003G317700	0	0	0
Sobic.003G317800	0	0	0
Sobic.003G317900	0	0	0
Sobic.003G318001	0	0	0
Sobic.003G318100	0	0	0
Sobic.003G318200	0	0	0
Sobic.003G318300	2.4697208557	1.6622631891	8.8275083625
Sobic.003G318350	0	0	0
Sobic.003G318400	0	0	0
Sobic.003G318500	0	0	0
Sobic.003G318600	0	0	0
Sobic.003G318650	0.0898965478	0	0
Sobic.003G318700	7.735488312	7.1792305091	12.8081144571
Sobic.003G318800	0.4894367605	0	0.5483841821
Sobic.003G318900	0.0372904198	0	0.0835633039
Sobic.003G319000	0.9782559351	0.1857088018	2.4910827198
Sobic.003G319050	0.248165118	0.1036438207	0
Sobic.003G319100	15.9323111163	0.3277822393	2.8139803017
Sobic.003G319200	0.456174068	0	0
Sobic.003G319300	5.3932313097	5.1714004253	1.4798665277
Sobic.003G319400	0	0.0558112345	0
Sobic.003G319500	0.0239724128	5.0559852956	0.1611578004
Sobic.003G319600	5.5717400413	0.4533087026	35.1326211093
Sobic.003G319700	137.383806618	103.2906328623	28.3513509783
Sobic.003G319800	0.7028720114	0	5.1547118763
Sobic.003G319850	0	0	0
Sobic.003G319900	0	0	0
Sobic.003G320000	0	0	0
Sobic.003G320100	0.1808310289	0	0
Sobic.003G320200	0.8008965172	0	0.7178847474
Sobic.003G320300	0	0	0
Sobic.003G320400	0	0	0
Sobic.003G320500	0.0538417827	0.1124325634	0
Sobic.003G320600	0.8294999642	0.2986489964	4.7431670812
Sobic.003G320700	39.6061343163	71.6317592891	64.2791094286
Sobic.003G320800	0	0.2635956276	0
Sobic.003G320900	1.1483322771	15.7365515997	0.3216591536
Sobic.003G321000	0.212766471	0.6664493227	0.3575878742
Sobic.003G321101	0	0	0
Sobic.003G321200	0	0	0
Sobic.003G321300	4.9935486224	1.6208615136	1.8553262195
Sobic.003G321400	0	0	0
Sobic.003G321500	0	0	0
Sobic.003G321600	1.1159873516	0	2.244300672
Sobic.003G321700	22.8178793163	0.9868003621	6.3536925921
Sobic.003G321800	0.0777912732	0.1624439574	0.1743207996
Sobic.003G321900	1.9943306759	1.8072649146	0.5059305214
Sobic.003G322000	0	0	0
Sobic.003G322100	0	0	0
Sobic.003G322200	14.2080612528	0.0901802852	2.9999840548
Sobic.003G322300	23.6439475655	5.4859287117	16.2400662656
Sobic.003G322400	72.9294809056	3.2750870751	20.6479229161
Sobic.003G322466	0.6328071247	0	0
Sobic.003G322532	5.7145048792	0.5682402527	2.4391450878
Sobic.003G322600	0	0	0.3396443966
Sobic.003G322700	31.5096153878	6.6047704895	24.4056499653
Sobic.003G322800	0	0	0
Sobic.003G322900	0	1.6403319244	0
Sobic.003G323000	0	0	0
Sobic.003G323100	0.0533931011	0	0.1196474579
Sobic.003G323201	0.0640135273	5.0795827126	0
Sobic.003G323300	2.5381846071	0.4930459814	1.9841035733
Sobic.003G323400	0	0	0
Sobic.003G323500	20.3790536385	5.2776957828	6.0937107475
Sobic.003G323600	215.8045951475	290.7927710573	107.0040395581
Sobic.003G323700	0	0	0
Sobic.003G323750	0	0	0
Sobic.003G323800	0	0	0
Sobic.003G323900	0.1849146381	0	0.1183917874
Sobic.003G324000	22.3445654004	21.9939135778	10.6980869483
Sobic.003G324100	2.1339278102	0.2475596727	0.929808672
Sobic.003G324200	0	0.080423074	0
Sobic.003G324300	0.1943351843	1.6232451335	0.2177407782
Sobic.003G324400	1.5149668698	3.5761961321	0.7380123572
Sobic.003G324500	0	0	0
Sobic.003G324600	0	0	0
Sobic.003G324700	57.5481610037	13.367322928	46.9070197362
Sobic.003G324800	0	0	0
Sobic.003G324900	0	0	0
Sobic.003G325000	0.1893957501	0.2966225571	0
Sobic.003G325100	0	0	0
Sobic.003G325200	16.5947533194	6.7675682611	9.0998354687
Sobic.003G325300	4.2530366773	7.8046937732	0.3713196969
Sobic.003G325400	0	0	0
Sobic.003G325500	12.1526846222	4.2527843447	6.8081727349
Sobic.003G325600	0	0	0
Sobic.003G325700	0.1555138868	1.2989781592	0.4181852898
Sobic.003G325800	0	0.053227568	0
Sobic.003G325900	0.6552789686	0.2027193188	0.4894668732
Sobic.003G326000	0.0515950904	1.1851511565	0.0578091671
Sobic.003G326100	0	0	0
Sobic.003G326200	0	0	0
Sobic.003G326300	0	0	0
Sobic.003G326400	0.1089318292	0	0
Sobic.003G326500	13.3507375431	20.6221422659	7.0591575731
Sobic.003G326600	0.8926291579	19.3692950878	1.0436209985
Sobic.003G326700	0.0263177347	0	0
Sobic.003G326800	0.238193782	0.0552663257	0.6523774272
Sobic.003G326900	3.3759574975	0	1.2435798774
Sobic.003G327000	17.6844677678	0.3862840563	27.1100413279
Sobic.003G327100	243.8837415223	28.5288609884	182.5505222163
Sobic.003G327200	48.0869382984	10.2117234935	49.2163955872
Sobic.003G327300	0	0	0
Sobic.003G327400	0	0	0
Sobic.003G327500	0	0	0
Sobic.003G327600	0.8414194222	0.7530233251	0.4489330427
Sobic.003G327700	262.6940576266	46.3135674451	51.2183156334
Sobic.003G327800	0.5510947364	0	0.1372151559
Sobic.003G327900	0.4647888661	0	0.3787401545
Sobic.003G327950	0	0	0
Sobic.003G328000	12.7568129557	5.9815611472	13.5095324397
Sobic.003G328100	19.6473899565	12.2645187864	6.5806101847
Sobic.003G328200	2.3763442713	0.8472200477	0.2597609283
Sobic.003G328300	0.6741166285	2.6042306749	0.1510613529
Sobic.003G328400	0	0	0
Sobic.003G328500	0	2.9057878021	0
Sobic.003G328600	55.5746441378	16.7536333685	97.3607615419
Sobic.003G328700	64.0302701663	6.9370475945	53.4233640134
Sobic.003G328800	12.0365795529	18.9743245854	20.2954942825
Sobic.003G328900	1.8516622269	1.3291596714	1.9450079364
Sobic.003G329000	0.6257206042	0.0593923428	1.4658986368
Sobic.003G329100	0	0	0
Sobic.003G329200	1.291413532	0.2696733402	0.2893900952
Sobic.003G329300	0.0788134118	0.6583135608	0
Sobic.003G329400	12.5622101857	1.831160791	9.4139284587
Sobic.003G329500	0.1324168972	0	0.9643731224
Sobic.003G329600	0	0	0
Sobic.003G329700	0.1247414044	0	0.1863535628
Sobic.003G329800	9.7870253869	3.0848745943	12.2761426677
Sobic.003G329900	7.492639617	2.1754007171	24.4219575246
Sobic.003G330000	108.7935995663	3.7898942173	25.3056941009
Sobic.003G330100	4.4460984223	0.1375460051	0.5904098857
Sobic.003G330200	0.9574491194	0	0.1191959581
Sobic.003G330300	3.2753676652	0.73281772	1.4417270446
Sobic.003G330350	0.5349441633	0	1.1987449293
Sobic.003G330400	0	0	0
Sobic.003G330500	154.7771779034	104.1281693041	45.9352397207
Sobic.003G330650	0.2922414382	0.7119693007	0.4365850572
Sobic.003G330800	0	0	0
Sobic.003G330900	7.7078762553	2.4143413605	4.5340089311
Sobic.003G331000	3.0087040986	1.0994872765	2.2754724652
Sobic.003G331100	5.6015605018	0.2475596727	4.1177241189
Sobic.003G331200	0	0	0
Sobic.003G331300	6.4537358882	0.320874038	1.2625589308
Sobic.003G331400	7.519759656	2.6996189319	6.4941026219
Sobic.003G331500	0	0	0
Sobic.003G331550	0	0.3849369453	0
Sobic.003G331600	30.1149853741	65.0850160298	8.8877563849
Sobic.003G331700	0	0.1274235718	0.5469598076
Sobic.003G331750	0	0	0
Sobic.003G331800	0	0	0
Sobic.003G331900	0	0	0
Sobic.003G332000	0.0895159528	0	0.3343239721
Sobic.003G332100	8.200047993	0.9753814646	2.442288316
Sobic.003G332200	1.8758640858	0	0.5254479615
Sobic.003G332300	0	0	0
Sobic.003G332401	40.9867138702	21.5013740925	28.1227209836
Sobic.003G332500	3.867050639	2.6917287062	2.718616795
Sobic.003G332700	359.2628425521	140.4104044449	173.0634891102
Sobic.003G332800	79.1444767881	56.2146953293	66.9302272452
Sobic.003G332900	1.7931931106	1.8722754713	0.5740468675
Sobic.003G333000	0	0	0
Sobic.003G333100	2.1705456334	0.5332399472	5.2454139153
Sobic.003G333150	0	0	0.203786638
Sobic.003G333200	0.6603052153	0.5079978196	1.1681556541
Sobic.003G333300	0	0	0
Sobic.003G333400	218.6284043562	290.3091864175	170.3826952258
Sobic.003G333501	69.5000199886	71.543026254	23.0321356465
Sobic.003G333600	4.2329665772	6.960943095	2.2528215047
Sobic.003G333700	1.3304510449	0.950454511	0.6276587956
Sobic.003G333800	217.1421147652	5.957051982	80.6594791212
Sobic.003G333900	0.0246688462	0.4636219912	0.1105597791
Sobic.003G334000	28.2603452625	2.2144962754	6.6796270927
Sobic.003G334100	10.450095797	0.7648920307	2.2693146709
Sobic.003G334200	7.3703418049	9.6698579492	5.4872373883
Sobic.003G334300	1.1585571536	0.604825584	1.5144417959
Sobic.003G334400	0.9006887349	30.3543574649	0.6167132015
Sobic.003G334500	0	0	0
Sobic.003G334600	0.5477634211	55.4127480919	0.4091571099
Sobic.003G334700	21.7371858631	18.6695104864	18.6103638786
Sobic.003G334900	0	0	0
Sobic.003G335000	0.5342548022	8.5680567871	0.6225440805
Sobic.003G335100	0.0646200124	0.5847386707	0.0965370687
Sobic.003G335200	0	0	0
Sobic.003G335300	1.6447105659	3.8160991902	12.1488188025
Sobic.003G335400	31.9062962137	4.0321705599	18.2351155021
Sobic.003G335501	0	0	0.3249684042
Sobic.003G335601	0	0	0.1264488746
Sobic.003G335700	0	0	0
Sobic.003G335800	0	0	0
Sobic.003G335900	0.2261354872	0.2361083831	0
Sobic.003G336000	368.9965172081	345.6288623791	77.3873795674
Sobic.003G336100	29.2058938365	51.5535851716	16.0677926098
Sobic.003G336200	1.0798929154	0.3316228604	0.8540855039
Sobic.003G336300	1.3691001273	0	1.6006889638
Sobic.003G336400	0	0.0619941977	0.3326340447
Sobic.003G336500	1.9604851497	0.1600962825	0.8835504584
Sobic.003G336550	0	0	0
Sobic.003G336600	1.7155105925	4.0301258487	1.6017712417
Sobic.003G336700	2.1759956761	23.2380355953	2.6507886861
Sobic.003G336800	6.0825494184	9.6683797732	5.2215404128
Sobic.003G336900	0.2665616245	1.7812311702	1.9114631701
Sobic.003G337000	578.7415435042	311.6630656308	456.5272848885
Sobic.003G337100	0	0	0
Sobic.003G337200	0	0	0
Sobic.003G337300	70.7531304493	41.9084724006	32.1232474528
Sobic.003G337400	0.1843388671	0	0.1376936743
Sobic.003G337500	1.1746482252	0.0584024704	0.8774146913
Sobic.003G337600	0	0	0
Sobic.003G337700	0	0	0
Sobic.003G337800	0	0.3104941465	0
Sobic.003G337900	4.1370634281	1.9266896066	4.5352853976
Sobic.003G338000	17.3335561764	10.1587777419	19.0547598852
Sobic.003G338100	146.8147587789	33.5320776792	45.0616852538
Sobic.003G338200	0	0	0
Sobic.003G338250	0	0	0
Sobic.003G338300	0.3673719389	1.8883621548	0
Sobic.003G338400	35.6346555034	265.7388818167	8.9299495217
Sobic.003G338500	220.3488502886	144.6105453808	95.0664666168
Sobic.003G338600	0	0	0
Sobic.003G338700	0	0	0
Sobic.003G338801	0.5326893114	0.4278320507	0
Sobic.003G338900	0.2116483289	0.294643094	0
Sobic.003G338966	17.2558942811	2.6048535476	3.2611873482
Sobic.003G339032	2.1507643559	0.6909588049	0.7414772039
Sobic.003G339100	0	0.2841201263	0
Sobic.003G339200	137.8383892428	121.3220447584	2.4028784077
Sobic.003G339300	0.8455996613	0.9212784065	0.082386356
Sobic.003G339400	0	0	0
Sobic.003G339500	0.0185032537	0	0
Sobic.003G339600	0	0.1039733136	0
Sobic.003G339700	31.9178193829	22.7003946689	50.0735376523
Sobic.003G339800	15.4953595659	2.5514838137	2.2402077225
Sobic.003G339900	4.3467158993	0.0810430757	0.2609052496
Sobic.003G340000	0	0	0
Sobic.003G340100	0	0	0
Sobic.003G340200	0.0718439281	0	0
Sobic.003G340300	0.3024845215	0	0.338915546
Sobic.003G340350	0.4974980718	0	0
Sobic.003G340400	0	0	0
Sobic.003G340500	0	0	0
Sobic.003G340600	2.8908487904	0.9658685837	3.4981422475
Sobic.003G340700	5.2671059206	1.5712550758	7.3065849738
Sobic.003G340800	0.5576744225	0.0232907462	0.1249680681
Sobic.003G340900	18.9577719234	54.890032269	19.5036395538
Sobic.003G341000	34.6585767533	59.6379072855	65.7337874495
Sobic.003G341100	0.0635804181	0.663844048	0
Sobic.003G341200	0.0475245405	0.0992408803	0
Sobic.003G341300	141.4112357825	85.2203695084	174.3377830552
Sobic.003G341400	9.3108599475	18.7991574049	5.0434072807
Sobic.003G341500	0	0.1465878739	0
Sobic.003G341600	0.7530392263	0	0.6874875698
Sobic.003G341700	3.5028070467	0.3152832593	3.1803463103
Sobic.003G341800	7.0961431242	2.2523643039	0.5724574305
Sobic.003G341900	0.3237219518	0.6759970985	0.6217899387
Sobic.003G342000	0	0	0
Sobic.003G342100	80.0990353887	38.1083817475	149.515164267
Sobic.003G342200	27.3523379442	3.8132241431	2.7860576747
Sobic.003G342300	0.548811056	0.4222211385	0.1294546266
Sobic.003G342500	0.6012417456	0	0.5988043391
Sobic.003G342600	0.0250013812	0	0
Sobic.003G342700	0.8522236216	0	0
Sobic.003G342800	0	0	0
Sobic.003G342900	0.1418086389	0	0.3177759445
Sobic.003G343000	0	0	0
Sobic.003G343100	0	0	0
Sobic.003G343200	0.6060094025	0	0.2715987007
Sobic.003G343300	0	0	0
Sobic.003G343400	52.2144383996	30.9102759188	146.9306767257
Sobic.003G343500	39.5242431216	19.3166170886	83.6335730748
Sobic.003G343600	4.4709794037	0.0848755625	2.7324332947
Sobic.003G343700	5.5791046558	0.2377612689	1.5308689283
Sobic.003G343900	0	0	0
Sobic.003G344050	0	0	0
Sobic.003G344200	0.2425080207	0.506405937	0
Sobic.003G344300	0	0	0
Sobic.003G344400	0	0	0
Sobic.003G344501	0	0	0
Sobic.003G344600	3.5097160967	3.5654590281	5.7392131894
Sobic.003G344700	0	0	0
Sobic.003G344800	11.1476419799	2.7414806699	13.3160582561
Sobic.003G344900	24.09653869	6.1080212138	9.2076521952
Sobic.003G344950	0.4629740352	0.8924157177	0.3990263882
Sobic.003G345000	5.0017279265	0.8816889081	3.784608991
Sobic.003G345100	0	0	0
Sobic.003G345200	1.2250676772	18.2727842862	0.7283257814
Sobic.003G345300	0	0	0
Sobic.003G345400	27.0336898676	7.6740846121	13.875686618
Sobic.003G345500	8.3348952324	4.7351707314	6.4547202507
Sobic.003G345600	0	0	0
Sobic.003G345700	0.0823672304	1.9493274892	0
Sobic.003G345900	5.4504591771	4.2949676684	2.304493839
Sobic.003G346000	26.0490927008	6.6008373535	54.1096684623
Sobic.003G346100	16.0179303431	4.6313567445	1.104438073
Sobic.003G346200	0	0	0
Sobic.003G346400	23.5152538433	12.3808804447	12.8365602844
Sobic.003G346500	2.1716185675	0.5496703098	2.359434464
Sobic.003G346600	69.0257204475	4.5517801681	17.7292040715
Sobic.003G346700	63.6707865424	28.7910696176	31.3758376243
Sobic.003G346800	0	0	0
Sobic.003G346901	0.2258938895	0	0
Sobic.003G347000	1.2310007017	0.1713719439	0.7723864772
Sobic.003G347100	0	0.8056983144	0
Sobic.003G347200	0.0800896517	0	0
Sobic.003G347300	5.7207646063	3.0469852785	2.4912464452
Sobic.003G347400	0	0.0640444845	0
Sobic.003G347440	0	0	0
Sobic.003G347480	0	0	0
Sobic.003G347520	22.1450653683	1.9452285729	105.2265068647
Sobic.003G347560	5.7023377289	1.1489825974	10.4243590719
Sobic.003G347680	0	0	0
Sobic.003G347800	0.5967320503	0.0673566249	2.8551114211
Sobic.003G347900	0.4220293025	5.508017419	0.4728582169
Sobic.003G348000	7.3902832059	10.2646766178	15.2313113078
Sobic.003G348100	0.0265857765	0	0
Sobic.003G348200	9.4607877356	24.9855848034	3.7412606126
Sobic.003G348300	0	0	0
Sobic.003G348400	7.6942023482	9.9972787778	10.9581048782
Sobic.003G348500	0	0	0
Sobic.003G348600	0.0569296393	0.2377612689	0.1275724107
Sobic.003G348700	0.9334952783	116.7972053963	0.3486415992
Sobic.003G348800	7.1090424039	3.8309993606	8.1365462154
Sobic.003G348900	0.1134925821	0	0
Sobic.003G349000	2.3376084083	1.0576367776	1.1349642773
Sobic.003G349100	17.7873174488	18.4784379432	14.0208308311
Sobic.003G349200	14.3101152296	13.690625622	13.3731183718
Sobic.003G349300	64.2242730899	138.3342151427	35.8942373711
Sobic.003G349400	0	0.2897130422	0
Sobic.003G349600	0	0.3256066934	0
Sobic.003G349700	0	0	0
Sobic.003G349800	0.2092396641	0.7282247671	0.3125871241
Sobic.003G349900	2.9053799186	0	0
Sobic.003G350000	0.2142215608	0	0.0800074187
Sobic.003G350100	0.2079023407	151.2985768871	0.4658839069
Sobic.003G350200	12.384148431	198.2647065527	3.1586928887
