Gene_ID	PhyB-mutant_58M_6DAP_Means	PhyB-mutant_58M_7DAP_Means	PhyB-mutant_58M_8DAP_Means	Wildtype_100M_6DAP_Means	Wildtype_100M_7DAP_Means	Wildtype_100M_8DAP_Means
Sobic.010G203900	0	0	0	0	0	0
Sobic.010G204000	0	0	0	0	0	0
Sobic.010G204100	0.2206844955	0.2753135489	0.1692735314	0.1098130309	0.2244414974	0.1535527187
Sobic.010G204200	0.052252267	0.0412161877	0.0650718015	0.0166468622	0.0589218932	0.0183630384
Sobic.010G204300	42.2540185985	45.9190353914	41.3212298434	43.388007106	49.8036675781	45.4918676634
Sobic.010G204400	7.1893082453	8.1759021765	9.0098146146	7.3581716344	8.316407235	7.9598726352
Sobic.010G204500	89.2809306502	83.0924763094	67.2407085292	87.8503483829	83.0599138463	76.3563339933
Sobic.010G204600	42.1268354149	45.7572652201	51.4415020946	35.0845031535	37.0532583137	39.5119914964
Sobic.010G204700	388.5193454625	311.6057568586	297.9005383715	379.9917302513	457.7273052551	437.2075354055
Sobic.010G204800	0	0	0	0	0	0
Sobic.010G204900	8.3474843223	9.4834041005	11.9539559339	8.3397855583	9.129556016	9.8581069935
Sobic.010G205000	5.2259691031	5.9357940113	6.0898697993	4.423229543	4.450627032	4.5307885861
Sobic.010G205100	6.1314688943	5.7990337072	6.2043802054	6.3609813068	6.4570492397	6.3278328314
Sobic.010G205200	46.5874561879	61.0147859409	54.3904482141	46.3186879521	52.4915652598	46.8433705637
Sobic.010G205300	42.9414355637	46.7629210098	41.3969447278	39.0921584149	37.5831961075	41.0354665151
Sobic.010G205400	569.0317940938	433.6354130684	304.8342238586	572.1809993664	424.6365000386	408.6058315263
Sobic.010G205500	33.7464295386	32.222731917	24.5863267641	29.9701244033	22.1543048966	21.7847528283
Sobic.010G205600	1.9773570349	2.7178309091	3.4412203197	2.2672956877	2.5512676201	2.674464984
Sobic.010G205700	0.1540686119	0.1227941932	0.1528168738	0.2176687954	0.1631485186	0.1186204903
Sobic.010G205800	12.3081324446	14.1875892687	15.4018447976	11.3537322833	12.267191128	12.4028078731
Sobic.010G205900	35.174920496	19.6052379921	15.7946442574	38.4873016213	26.3659103867	26.4058741346
Sobic.010G206000	8.3409640888	7.91794378	7.50253461	7.8837007847	7.8935312312	8.5382842441
Sobic.010G206100	0.0866497713	0.0390149601	0.0356535538	0.0477940164	0.1186607036	0.0363792923
Sobic.010G206200	509.3043397315	438.9462845085	333.9846044205	519.1870808796	456.182398288	422.5969178501
Sobic.010G206300	90.3081229088	60.6310135307	50.3608272781	93.1503412064	72.2890160021	65.7262325531
Sobic.010G206400	2.0745218561	1.1767097985	1.1504492216	1.5878683744	2.6917528322	4.175861434
Sobic.010G206500	0.1296183527	0.3573340256	0.3549999065	0.295190948	0.5457215949	0.6923887694
Sobic.010G206600	0	0.0937766538	0	0.0564838376	0.0431541015	0.1709092278
Sobic.010G206700	0	0	0	0	0	0.0380863019
Sobic.010G206800	0	0.0599336436	0.0973889716	0	0	0.0103642496
Sobic.010G206900	14.4676216436	14.7863017944	17.3273937389	13.6654277164	14.3070198993	15.0392488045
Sobic.010G207000	0	0	0.1068843007	0	0.0804337511	0.0929563978
Sobic.010G207100	3.3422439862	8.9887420678	9.9030545806	4.0722061233	6.3972023232	5.1309783985
Sobic.010G207200	16.8863159278	17.6081569978	12.6389663786	14.0858766629	11.7291756621	8.9102078205
Sobic.010G207300	2.2861574292	2.2580219012	1.8639940393	1.4552556561	1.9445867172	1.9927669841
Sobic.010G207400	38.2101203547	33.2248916829	34.1382964911	40.2222865905	39.4112122586	39.8229470108
Sobic.010G207500	13.8140482622	19.2180325162	25.3441385735	12.7678949314	16.9422134248	15.73962118
Sobic.010G207600	3.4993396169	2.5883891322	3.1835464485	3.3132209152	4.0768876021	3.4734581019
Sobic.010G207700	10.0942919432	14.7504730002	18.15327086	9.2714183271	12.3273205665	13.5878436129
Sobic.010G207800	0	0	0	0	0	0
Sobic.010G207900	0	0	0	0	0	0
Sobic.010G208000	14.8149063751	18.4155181812	14.3839445927	21.2078430828	31.1551871639	31.6954501387
Sobic.010G208100	0	0	0	0	0	0
Sobic.010G208200	0	0.0838295034	0	0	0	0
Sobic.010G208300	0	0	0	0	0.0139104796	0
Sobic.010G208400	1.3918129494	0.7587648089	0.5883418368	1.0103899086	1.1887931628	1.0248427317
Sobic.010G208500	5.7767386051	7.9805139319	12.2889812939	4.9980428417	7.9902021712	10.0121426602
Sobic.010G208600	0	0	0	0	0	0
Sobic.010G208700	0.0758075896	0.0986804068	0.0569166213	0.0518917544	0.0331752959	0.041092543
Sobic.010G208800	0.0113261068	0.0119784247	0.0118660444	0.0142816958	0.0108441187	0.0322783671
Sobic.010G208900	3.5102094802	4.0203126641	4.1636142959	2.8607876505	2.304544646	2.2331706363
Sobic.010G209000	14.8947829464	15.290544025	14.7626257526	16.2632997641	15.2917953826	14.4044748896
Sobic.010G209100	0.0704587564	0.0120731732	0	0.0268817148	0.0452584795	0.0289495902
Sobic.010G209200	0.1780491775	0.0138878124	0	0.0340256318	0.0162427541	0.0750862859
Sobic.010G209300	0	0	0	0	0	0
Sobic.010G209400	26.9778177606	25.0453719852	24.1141837918	25.6320603049	23.9034938754	23.9347862714
Sobic.010G209500	4.421930703	9.9410832806	13.8511993897	4.1342571365	9.182241052	10.2670602894
Sobic.010G209600	0.0533639482	0.054440481	0.0650386656	0	0.0236881092	0.0276815693
Sobic.010G209700	11.2882849436	13.8761989823	13.2435853546	11.6682978919	10.3798039178	10.5598427264
Sobic.010G209800	19.3284860962	21.38824498	17.6845008431	19.5869259135	17.1730635037	16.7342075512
Sobic.010G209900	7.238765995	6.3952557209	4.6804088882	6.4601887868	5.9614079139	5.3842025
Sobic.010G210000	141.2332501312	153.2537703966	123.4541546428	124.8438502062	119.5649014937	118.7965890345
Sobic.010G210100	16.9567613252	19.0541815375	20.0972775279	12.3569769907	12.1147910438	11.3372192627
Sobic.010G210200	4.8607456948	5.772452238	6.3237144695	3.5516410623	3.8185979716	3.3317497107
Sobic.010G210300	7.9229770981	12.3453111329	15.6078236568	5.7221073805	5.6876258313	5.3342648645
Sobic.010G210400	0.1587318499	0.3451346343	0.1225969731	0.2330410104	0.2396195621	0.3047914099
Sobic.010G210500	7.8370411732	9.2526761333	8.8832365458	7.6336242969	8.7841195036	9.2357793587
Sobic.010G210600	0.261595996	0.1579557017	0.295565843	0.1059291011	0.4543564483	0.2285426063
Sobic.010G210700	1.3820253145	2.1418819524	2.6414603417	1.1478742502	1.369811141	1.1971745851
Sobic.010G210800	0	0.0131191025	0.0116127656	0	0	0.0153267652
Sobic.010G210900	0.0927513882	0.072781613	0.2082387796	0.1158876843	0.2053638707	0.2531307092
Sobic.010G211000	0	0	0	0	0	0
Sobic.010G211100	0.0298679513	0.1798529732	0.3808007948	0.0392408873	0.0611681545	0.1456102085
Sobic.010G211200	2.2940679277	3.6629336826	4.3060194845	2.4009080081	3.1148446296	3.4704993066
Sobic.010G211300	25.4620687578	26.9793343591	26.6388666366	20.4961109656	22.3053842859	22.9013781487
Sobic.010G211400	0	0	0.1133202232	0.036864606	0	0.028060171
Sobic.010G211500	10.4442810196	11.3621711706	12.7741695543	11.2254461735	12.7924332811	12.9680172728
Sobic.010G211600	0.0135058506	0.0978896608	0.0475768393	0	0	0.0095794189
Sobic.010G211700	10.0638239632	11.4553875248	15.8149052909	10.4399177893	8.1003057892	13.093617934
Sobic.010G211800	34.4821980114	41.7454734309	48.4165951177	32.5554158889	34.4163417157	37.5894373158
Sobic.010G211900	0.2037576914	0.014808598	0.0135327358	0.0381431446	0.0157272331	0
Sobic.010G212000	0.6263765902	0.5367961629	0.6631231195	0.3004971644	0.2169633743	0.2141841067
Sobic.010G212100	0	0	0	0	0	0
Sobic.010G212200	24.1838992597	23.5493102916	23.1519196337	22.3235985639	22.6653561527	23.4700044441
Sobic.010G212300	0	0.0491824951	0.0449450861	0.3074764865	0.2540513564	0.1811665274
Sobic.010G212400	0.0497799375	0.1225795587	0.1561752831	0.3903216218	0.5226808129	0.549423713
Sobic.010G212500	0.3801464075	0.0180555853	0	0.0191176066	0.0146060036	0.0352850013
Sobic.010G212600	13.1566304071	10.6685303161	10.3708209956	2.6939088542	2.7056229377	2.183644073
Sobic.010G212700	25.6997073962	27.596351592	25.9374398875	24.1791363187	19.1932722085	20.5529688367
Sobic.010G212800	0.2441536167	0.1609532316	0.1575575199	0.1604990221	0.174728477	0.5106785237
Sobic.010G212900	0	0.0316124727	0	0	0.0319568439	0
Sobic.010G213000	2.4380473465	2.5625742383	2.8692771958	0.6913085113	0.6610058421	0.7255704842
Sobic.010G213100	0.1308932411	0.212062944	0.2691486253	0.5450828979	0.6532665516	0.5521193781
Sobic.010G213200	42.320932279	33.9783594529	29.8028120491	38.3130022023	31.5483654741	32.7742951593
Sobic.010G213300	0	0	0	0	0	0
Sobic.010G213400	165.0897358589	163.3534825819	135.8173007765	157.8973709167	140.5494829488	137.3186593081
Sobic.010G213500	11.7201963549	11.5325344461	11.6394858597	13.5851135129	11.5861483348	11.0325826647
Sobic.010G213600	0.9714502761	0.6842426736	0.8556869301	0.7752964168	0.6947211919	1.0522300251
Sobic.010G213700	0.0995022222	0.0880800835	0.1297961784	0.1339252709	0.1753257786	0.2739210246
Sobic.010G213800	0.0574595136	0.0635766441	0.0473481955	0.02591321	0.0790796526	0.0867527218
Sobic.010G213900	0	0	0	0	0	0
Sobic.010G214000	3.6769394602	3.0832046719	5.1195923257	0.9006548886	1.4426856383	1.5604820904
Sobic.010G214100	4.9444387847	6.1239335559	7.3225534231	4.6478558842	5.8244328847	5.3112525466
Sobic.010G214200	6.4262431015	8.1747822018	13.928868496	8.6164709161	16.5674744502	17.6766705981
Sobic.010G214300	0	0.0489269498	0	0	0	0
Sobic.010G214400	0	0.0495447601	0	0.0293613947	0.0254483968	0
Sobic.010G214500	0	0	0	0	0	0
Sobic.010G214600	7.5764674905	17.540140352	27.2663683235	4.2945744443	10.3590961801	9.3846201573
Sobic.010G214700	0.5079704225	0.5466842374	0.8008319459	0.2748085668	0.3975614186	0.5079183286
Sobic.010G214800	2.8195122846	3.422813028	2.7619156383	2.9422011607	4.5864640396	6.1488321912
Sobic.010G214900	6.423070801	4.5257088795	5.2108680606	4.9598505746	4.9301344053	5.5550173911
Sobic.010G215000	0	0	0	0	0	0
Sobic.010G215100	0.1982253413	0.0883850063	0.1781689349	0.0624574806	0.0497193189	0.1143652054
Sobic.010G215200	0	0	0	0	0	0
Sobic.010G215300	131.930095317	155.408762088	113.5056736234	115.2184026516	93.7113359197	84.2963821963
Sobic.010G215400	7.6416626191	8.8312882045	7.3671807234	9.2465851952	8.3178592993	7.7667678339
Sobic.010G215500	1.3609066627	1.6623866612	1.8588746394	1.4353192977	1.7029016416	1.8824268032
Sobic.010G215600	25.3557835691	29.6913072956	24.3590748801	34.6336843271	32.7574830825	30.4880670173
Sobic.010G215700	8.5621483439	6.3285111226	6.7170957587	10.2525074422	10.701948664	11.4710280483
Sobic.010G215800	20.5180125463	42.6560861258	61.2344490447	9.1348097699	16.4861228352	15.1608492127
Sobic.010G215900	2.6675869461	3.1883029947	4.2102800066	2.3165087027	2.3765992647	2.7679352871
Sobic.010G216000	15.1632822961	14.7948442431	16.6893973188	15.4288863956	18.0886249437	18.6563767802
Sobic.010G216100	0.0636479722	0.2202560199	0.1752324952	0.234370879	0.141671924	0.2610265369
Sobic.010G216200	26.9033880008	28.3289713145	26.208781488	25.0390202249	26.108199636	27.5812644047
Sobic.010G216300	65.9281831964	45.8057554053	33.5087524693	80.1640693885	67.2296886968	57.7443801413
Sobic.010G216400	0.4911057513	0.4185387196	0.6940853758	0.3313086295	0.7988304009	0.8989479199
Sobic.010G216500	0	0	0	0	0.0342410912	0.0599047636
Sobic.010G216600	1.247863302	2.1634302365	2.1150720155	1.5209500751	5.135317882	7.1199458236
Sobic.010G216700	0.5075983962	0.0644060503	0.099912623	0.076933023	0.0071629568	0.0454957664
Sobic.010G216800	2.3649208453	4.4316472339	4.0333355229	3.0087207894	3.2907449827	7.6644960506
Sobic.010G216900	0.0445886012	0.0761935018	0.0356180111	0.0469769479	0	0.1410281349
Sobic.010G217000	0	0	0	0	0	0
Sobic.010G217100	84.2730231168	88.517438659	72.714234226	101.8670308603	82.945058858	76.012381173
Sobic.010G217200	62.393755323	76.960490252	64.6579035956	67.3585190884	67.5340883854	59.6756265425
Sobic.010G217300	1.924352431	2.6353470806	4.7057272657	2.0763252044	4.619297046	5.4774418867
Sobic.010G217400	9.4728717257	14.1000076628	17.6365025378	12.6900198334	20.6171070395	20.6781191312
Sobic.010G217500	0.2176953335	0.31856221	0.4456297928	0.0534904664	0.2342702794	0.1669834826
Sobic.010G217600	2.7569734865	3.1728663248	3.8769664214	2.3071211065	3.2869042495	3.6007684607
Sobic.010G217700	0.1370252262	0.0900176393	0.1485645757	0.1071329696	0.155283971	0.1355381217
Sobic.010G217800	2.719279901	2.6243613793	3.2883817101	4.0620055937	3.9713889668	3.0346153499
Sobic.010G217900	15.667562391	9.1536359187	8.1766832068	17.5800524482	14.2409363121	13.5885684381
Sobic.010G218000	0.9180576834	1.5882691523	2.2614825164	0.7243272246	1.2722161514	1.4570754942
Sobic.010G218100	10.8515360393	21.0827212393	29.3834738085	9.0023102082	13.2498279565	10.9779295559
Sobic.010G218200	4.5250498675	5.4693582978	6.7055871601	0.8581093855	2.3212070746	2.5042409143
Sobic.010G218300	22.3465951692	24.0347065551	22.1787964016	20.8038979779	21.2081922084	22.2577221579
Sobic.010G218400	32.3337032057	45.7718101255	47.4744275556	36.9125050787	48.3879316091	48.9094311556
Sobic.010G218500	7.3058839393	4.7065979378	4.3936033519	23.7799430773	9.9315495397	2.4452108337
Sobic.010G218600	0.7692952316	0.1552679471	0.1909324369	0.2744284789	0.1724278004	0.0714514695
Sobic.010G218700	0.0934663636	0.2010981871	0.1628532492	0.0957476531	0.2131122155	0.0801631762
Sobic.010G218800	1.029465684	1.3568606273	1.2137789606	0.4608587684	0.1146148048	0.22157034
Sobic.010G218900	0.0252847749	0	0	0	0	0
Sobic.010G219000	7.9545978795	8.1444611962	7.7235971135	8.9214844836	8.2322934986	7.3574210313
Sobic.010G219100	10.6775189504	10.2232089649	12.0495027106	11.0247614387	11.0885393039	11.6110874383
Sobic.010G219200	0	0	0.042056366	0	0	0
Sobic.010G219300	0	0.028440812	0	0	0	0
Sobic.010G219400	3.2810755041	4.5039984731	4.4044391523	3.3519557538	3.1280794327	3.7499966304
Sobic.010G219500	1.8707566409	2.124568002	2.3463080097	2.762492021	4.3931709927	6.2470915437
Sobic.010G219600	29.580895855	29.0444438908	27.5584644845	23.0597356747	18.490502569	17.2631847719
Sobic.010G219700	3.4303417276	3.6023577844	3.6030289931	5.0654034072	6.5856733893	7.1471554446
Sobic.010G219800	0.4090710333	0.2471539684	0.4661715749	0.1886211068	0.2963824278	0.350330964
Sobic.010G219900	0.4389143688	0.8131964408	0.8675516994	0.2684767154	0.2963702205	0.5121564372
Sobic.010G220000	0.054368484	0.0532164402	0.0803495682	0.1530464718	0.4143374957	0.6422291058
Sobic.010G220100	38.7683124876	44.9738197518	46.5140272092	36.558275658	37.5056441593	38.4619488862
Sobic.010G220200	30.3592000866	32.5466863898	30.5446016708	34.2179078925	38.8494047265	32.2357731351
Sobic.010G220300	0	0.0507051542	0.0200250383	0.1101506702	0.1514161213	0
Sobic.010G220400	0.5626658084	0.4814807794	0.3139522496	0.20677053	0.1224039439	0.0822701379
Sobic.010G220500	9.0042380453	13.2439906739	15.227734392	7.8489444195	14.2560945014	15.4042653223
Sobic.010G220600	2.6824129241	2.4224356973	2.309510637	1.735488085	2.2080481216	2.2493442841
Sobic.010G220700	0	0	0	0	0	0.0143948227
Sobic.010G220800	26.3135939658	37.1073034732	43.0230862328	22.1509433684	19.742581874	20.1582639235
Sobic.010G220900	50.6883055815	43.3589264279	36.7216595047	51.5477082164	44.5375875724	39.8515293121
Sobic.010G221000	3.5644085719	9.4529069159	13.1271896693	1.2951948875	3.5581273813	2.1028994856
Sobic.010G221100	0.1413103155	0.8867299634	1.8062865216	0.0637284177	0.226738437	0.2782882765
Sobic.010G221200	0.577273189	0.541978487	0.5966239468	0.6184409255	0.6380453812	0.7675727551
Sobic.010G221300	8.0442101961	11.0215132414	13.1647983857	7.06506101	8.926852119	9.0773100672
Sobic.010G221400	28.4429695995	40.4327767757	41.0505396621	22.9689445629	23.1038802645	22.767596471
Sobic.010G221500	0.0371553067	0.1106316593	0.1100266144	0.0233786654	0	0
Sobic.010G221600	22.3200997776	18.6490279605	18.0691624717	25.4785854999	26.7689753108	25.9676569095
Sobic.010G221700	0	0	0	0	0	0
Sobic.010G221800	68.1017936129	62.0572466433	59.0943259736	70.1971463797	82.1016326654	66.8882508617
Sobic.010G221900	0	0	0	0	0	0
Sobic.010G222000	0	0	0	0	0	0
Sobic.010G222100	14.5744770747	19.4326183681	24.4572730643	9.5065756029	11.5702520205	10.6730792319
Sobic.010G222200	0	0.0263477652	0	0	0	0
Sobic.010G222300	0	0	0	0	0	0.0358337464
Sobic.010G222400	7.2762235989	8.7620508903	9.4576184231	5.5453376891	7.2878870681	7.9027587432
Sobic.010G222500	0	0.0161856837	0.0160338314	0.0211471791	0.0512748948	0.1222658455
Sobic.010G222600	0.2877876521	0.0176995346	0.0175334795	0.0320505493	0.027751996	0.0694231325
Sobic.010G222700	0	0	0	0	0	0
Sobic.010G222800	24.7705714128	33.0855948424	36.4830353958	22.362205367	26.4846435804	25.2553816435
Sobic.010G222900	1.8594482946	2.2841786389	2.466639342	2.1272633995	2.2726732817	2.0242039684
Sobic.010G223000	10.0395787889	12.5808732041	14.5906687049	10.3521381284	12.6563088085	12.402813725
Sobic.010G223100	5.2883140421	6.1694710756	8.5319675165	6.1633048135	7.2435973784	7.888008943
Sobic.010G223200	17.5275027963	23.8308497292	28.0573387835	17.965625672	23.4911976462	25.7244079053
Sobic.010G223300	22.5204397325	24.0573562368	21.3302362319	21.4889688992	22.9287838567	21.5780041759
Sobic.010G223400	15.5822919911	18.3642926381	19.2323147363	15.0992383879	17.3366223926	18.1044112899
Sobic.010G223500	1.3754252909	1.1085440484	1.271877967	3.1989702922	2.6591051977	2.9081202286
Sobic.010G223600	30.5435950732	36.7009104904	44.0235235984	22.2533977844	23.8401032983	25.245194602
Sobic.010G223700	10.4673377831	13.7175689068	15.4199776554	11.0830103472	13.7817335935	14.0367665581
Sobic.010G223800	10.0688182369	11.2569708757	11.602425564	0	0.0116934488	0.0090470115
Sobic.010G223900	9.2165618385	15.2083965189	15.5375209334	7.173417704	11.2161648323	10.9945825632
Sobic.010G224000	2.4655222181	3.7490847739	4.4489523796	2.7170868446	3.4516252316	3.6639516899
Sobic.010G224100	9.3934628013	9.6868115916	7.8373320395	7.8622601427	6.5895570155	6.1799535054
Sobic.010G224200	0.0333145147	0	0	0.0753877155	0	0.0202751478
Sobic.010G224300	21.8910723602	21.4094332523	20.8644333448	21.994213365	21.6245112761	22.7444300726
Sobic.010G224400	0.0098120153	0.0079122094	0.0148319476	0.0187534245	0	0
Sobic.010G224500	7.5634554261	6.5407915779	6.8647075303	10.5928555184	7.5896232157	7.3389938727
Sobic.010G224600	0.0459566023	0	0	0	0	0
Sobic.010G224700	29.4549291634	23.2958298703	24.3805460908	31.2259324156	27.0578164334	26.6648779295
Sobic.010G224800	103.4552630173	90.3367866018	58.3873253458	113.0974712861	69.7486581126	63.9714835324
Sobic.010G224900	329.7967021838	304.0950960398	270.3329285284	295.7183994961	234.1699074751	229.0492389585
Sobic.010G225000	0.2321071023	0.3264751596	0.4148442991	0.1857153999	0.2881003165	0.2644310663
Sobic.010G225100	65.0828835344	70.7710113351	82.096403135	45.2217670607	31.5219965739	29.6657201498
Sobic.010G225200	13.951502593	14.4676233557	13.3157822751	14.7067032225	14.6339016195	14.5089924073
Sobic.010G225300	22.1076492315	26.5634716999	29.131543048	15.8515282171	16.7780550979	18.0924017029
Sobic.010G225400	0.0201720542	0.1465548305	0.3311867443	0.0179268707	0.124945725	0.053542548
Sobic.010G225500	0.0751631926	0	0	0	0	0
Sobic.010G225600	0.0685601775	0.0384140806	0.018238923	0	0.0156362152	0.0166062022
Sobic.010G225700	0	0	0	0	0	0
Sobic.010G225800	0	0	0.1259222615	0	0.2090976439	0.2508097887
Sobic.010G225900	0	0	0	0	0	0
Sobic.010G226000	13.3967115202	14.2928926248	15.2517047277	12.4111564719	12.9637401335	13.8839555585
Sobic.010G226100	0	0.1635889352	0.069307843	0	0	0
Sobic.010G226200	0	0	0	0	0.0505485263	0.0221903014
Sobic.010G226300	0.0225194955	0	0	0	0.0205436854	0.0327571116
Sobic.010G226400	0	0	0	0	0	0
Sobic.010G226500	0	0	0	0	0	0
Sobic.010G226600	0.0627951552	0	0.0342480876	0.0451701422	0	0
Sobic.010G226700	0	0	0	0	0	0.0568939307
Sobic.010G226800	0	0	0	0	0	0
Sobic.010G226900	35.4730727614	25.0434155011	17.1667637979	41.7250470137	33.901455564	30.4255290448
Sobic.010G227000	2.6446815637	4.6789783543	4.9788086587	2.8965856721	3.3165869526	3.6783892573
Sobic.010G227100	1.2114166813	1.6059569227	2.2679221534	1.4011375319	1.5346209255	1.7714260712
Sobic.010G227200	20.6940218416	18.583096861	16.2713349579	16.0070805932	18.7183023226	18.3626136844
Sobic.010G227300	0.1136192595	0.3370500053	0.4555787934	0.0702091626	0.1153967569	0.090872912
Sobic.010G227400	4.6221364602	9.474134355	20.1811475071	3.9691343648	14.0160875508	13.3381226369
Sobic.010G227500	0.4223346282	0.4989052393	0.9762309775	0.0729180104	0.6856641068	0.3524679507
Sobic.010G227600	0.1260480252	0.4721906318	1.1401150126	0.2670055264	0.8425484882	0.6048596292
Sobic.010G227700	0	0	0	0	0	0
Sobic.010G227800	3.5993079896	3.4786837236	3.8753180887	3.2872622856	3.7499723068	3.3520634713
Sobic.010G227900	0.0349382476	0.1621284584	0.1010874553	0.0443441387	0.0505932116	0.0693445295
Sobic.010G228000	1.8401313937	2.2760115688	3.1000545858	1.329023809	1.5139110081	1.5200269519
Sobic.010G228100	18.9053011872	11.488347134	17.9687942158	14.7046303997	16.0587722186	16.3023324979
Sobic.010G228200	0	0	0	0	0	0
Sobic.010G228300	0	0	0	0	0	0
Sobic.010G228400	3.1611603895	4.4151479442	4.554271348	2.6662406851	4.3629137325	3.9089141338
Sobic.010G228500	12.9250516834	14.2494056602	14.4564684425	13.3066910976	14.4230447343	13.9742332558
Sobic.010G228600	15.0194311785	17.1698431316	16.6311716221	12.8026936962	14.1271040283	14.1490094661
Sobic.010G228700	21.7093058255	17.7778939715	16.759992366	20.507611652	16.7740933085	17.6150362608
Sobic.010G228800	0.0163401201	0.0448903656	0.0209816389	0	0.0284713412	0.00669025
Sobic.010G228900	0	0.0209216443	0	0	0.0189404535	0
Sobic.010G229000	32.7251145842	32.0216797885	37.2564784052	31.0441592488	36.5780181014	42.7793848621
Sobic.010G229100	0	0	0	0	0	0
Sobic.010G229200	0	0	0	0	0	0
Sobic.010G229300	2.3948239954	2.3343759806	2.1419463565	2.0044592654	1.9646456514	1.9462957345
Sobic.010G229400	18.925381478	14.2054253882	13.2279471761	21.1457251949	17.9290465691	15.5615412559
Sobic.010G229500	0	0	0	0	0	0
Sobic.010G229600	1.0027278904	1.7211155991	1.7653832252	2.1244860319	2.4456200937	3.9162308586
Sobic.010G229700	0	0	0	0	0	0
Sobic.010G229800	0	0	0	0	0	0
Sobic.010G229900	0	0	0	0	0	0
Sobic.010G230000	98.6646213774	94.2980883228	101.8541419625	94.2060011819	81.3213108479	72.9445925878
Sobic.010G230100	1.9444541471	1.7047408571	0.3506476918	2.170750861	1.0401015743	1.8774182662
Sobic.010G230200	0	0	0	0.0145588956	0	0
Sobic.010G230300	5.2345937849	5.5366818409	6.7197657792	5.8324333891	6.2205368386	6.3263265814
Sobic.010G230400	2.6552778563	2.4529405013	2.9540346338	1.6019907893	2.0543056381	2.5067938486
Sobic.010G230500	4.5916819528	4.6978193237	5.3520985759	3.4009455439	4.3298844985	4.2328089287
Sobic.010G230600	11.9656209472	12.6000216058	13.2846325137	11.6956393645	12.9863058651	13.3584778994
Sobic.010G230700	232.4609746305	152.6526944582	116.87631189	208.6343931222	148.9997922115	142.622944441
Sobic.010G230800	0	0	0	0	0	0
Sobic.010G230900	0.0200591808	0.0320473915	0.0304643453	0.0392586217	0.0099979665	0.0293886585
Sobic.010G231000	0.020507241	0.0695450062	0	0.0216056922	0	0
Sobic.010G231100	2.4341446056	2.9209647285	3.3570775409	2.5719451175	3.0634686817	3.0854980982
Sobic.010G231200	0.1742436367	0.0564432339	0.059824476	0.1164501432	0.2453438608	0.372518818
Sobic.010G231300	1.4596723408	1.3169490312	1.3237215523	1.3228158178	1.2387351063	1.4990594274
Sobic.010G231400	0	0	0	0	0	0
Sobic.010G231500	4.8376513665	7.3982437389	8.1852932548	4.7201214356	6.6754917007	6.1188910516
Sobic.010G231600	82.7720501704	82.312733934	88.5031415866	77.6318309787	75.6192679571	83.4952747918
Sobic.010G231700	15.611314682	19.5239225365	15.2509658791	18.4044444285	19.1754651718	15.4990771925
Sobic.010G231800	8.033397911	8.3063939749	8.5343271205	6.2320775913	7.0682987887	7.313462828
Sobic.010G231900	0.0504579172	0.095194578	0	0.1119833991	0.1850705245	0.1069055734
Sobic.010G232000	0.0307863999	0.0645904652	0	0.0202237783	0.0334127424	0.0551521716
Sobic.010G232100	685.3698409736	827.8193324535	849.4254041061	603.7114543768	640.2763567701	691.2258436069
Sobic.010G232200	28.8252804879	29.0151206226	30.2361968098	30.1492678044	27.9659818346	29.2465343757
Sobic.010G232300	0	0.016591126	0	0	0.0170438834	0.0216918687
Sobic.010G232400	22.8119190696	19.1579801172	21.9847879761	21.2363190632	20.3408281277	19.2505240385
Sobic.010G232500	7.3758204429	1.3192209336	1.3032838138	0.5619945072	0.4170591201	0.4450044374
Sobic.010G232600	6.2783648287	9.2435064298	10.3478436722	7.2709867026	8.8420672614	9.0396554726
Sobic.010G232700	1.7642123471	1.2884312557	1.5231752036	2.2318343933	1.7326219688	1.6997577597
Sobic.010G232800	0	0	0	0	0	0
Sobic.010G232900	12.5825661412	12.6746471507	12.8488234094	15.1134943968	13.9254191099	15.1470380292
Sobic.010G233000	47.7648008702	55.8873579833	53.7185202429	52.4450551061	51.3305835923	45.3636930304
Sobic.010G233100	23.7467339864	13.6241805679	6.5797635647	25.7775207279	18.2231224926	16.4248454059
Sobic.010G233200	20.2568723338	57.4150295012	68.9281131211	35.4273774717	68.4278713054	78.1810810724
Sobic.010G233300	0.0192681625	0	0	0	0	0
Sobic.010G233400	8.5568308345	8.613843142	8.7527716257	8.7326419722	8.8114652386	7.8708226217
Sobic.010G233500	0	0	0	0	0	0.0163139552
Sobic.010G233600	0.8660856214	1.0844119905	0.9340301091	2.0835138343	1.9711122728	2.2283176601
Sobic.010G233700	0.0392355161	0.0766558381	0.0331068714	0	0.0480305777	0.0771282543
Sobic.010G233800	21.0811544933	27.3189297881	21.7370977184	34.3841652929	45.2520864305	42.1539850821
Sobic.010G233900	5.7331970853	6.806782866	8.8477121205	5.4142033284	7.7155397094	6.7453640134
Sobic.010G234000	6.553833064	1.8048312263	1.3433381721	1.7127078835	4.5956120283	1.4001230722
Sobic.010G234100	0.2529311638	0.3348475427	0.769293064	0.0907871834	0.447747324	0.5788279122
Sobic.010G234200	0	0.0101445942	0	0	0	0
Sobic.010G234300	0.578304875	0.564109611	0.4953794545	0.6776019925	0.5447890859	0.8757259152
Sobic.010G234400	0	0	0	0	0	0
Sobic.010G234500	0.13302097	0	0.0156219347	0	0.0162002326	0
